#metadataBlock	name	dataverseAlias	displayName												
	gsdCourseName	01311: Apres Ski: Eco Village Les Diablerets	01311	31											
	gsdCourseName	01311: The Forms of Transition	01311	32											
	gsdCourseName	01312: "You Can't Die in Disney World" A ZOO	01312	33											
	gsdCourseName	01312: Basel Study Abroad Studio Option	01312	34											
	gsdCourseName	01313: Indebted Architecture	01313	35											
	gsdCourseName	01314: IN THE LAND OF NANDUTi: following the lines, threads, and figures of the river	01314	36											
	gsdCourseName	01315: Real and Imaginary Variables (Final): Global Arenas	01315	37											
	gsdCourseName	01316: High-rise / High-density	01316	38											
	gsdCourseName	01317: Another nature	01317	39											
	gsdCourseName	01318: Borrominations, or the Auratic Dome	01318	40											
	gsdCourseName	01319: Thermodynamic Materialism Applied to Dense Urban Conglomerates, Two Chinese Case Studies	01319	41											
	gsdCourseName	01401: A New [Landscape] Infrastructure for Los Angeles	01401	42											
	gsdCourseName	01401: Liminal Space	01401	43											
	gsdCourseName	01402: Parallel Motion: Walden Pond, Concord / Central Park, New York	01402	44											
	gsdCourseName	01402: Parallel Motion: Walden Pond, Concord/ Central Park , NY	01402	45											
	gsdCourseName	01402: The Endless Landscape - River Hudson	01402	46											
	gsdCourseName	01403: After La Villette	01403	47											
	gsdCourseName	01403: After La Vilette (Paris)	01403	48											
	gsdCourseName	01403: LIFE-STYLED - CHINA-TOWN	01403	49											
	gsdCourseName	01404: California Limnolarium	01404	50											
	gsdCourseName	01404: California Limnolarium (experiments in projective processes)	01404	51											
	gsdCourseName	01404: Post-suburb - Nashua NH	01404	52											
	gsdCourseName	01405: Airport Park Zurich	01405	53											
	gsdCourseName	01405: Envisioning Miami: Simulated Natures	01405	54											
	gsdCourseName	01406: The Ocean State	01406	55											
	gsdCourseName	01407: From the City to the Object: Terre des Hommes 2017	01407	56											
	gsdCourseName	01408: Caen Island: Public Space	01408	57											
	gsdCourseName	01409: Negative Planning in Nanshahe, Haidian District, Beijing	01409	58											
	gsdCourseName	01501: Haters Make Me Famous: The Newark Riverfront and the Post-Great Migration City	01501	59											
	gsdCourseName	01501: RURBAN	01501	60											
	gsdCourseName	01502: Networked Urbanism: Urban Waste - Urban Design	01502	61											
	gsdCourseName	01502: The Storm, the Strife, and Everyday Life	01502	62											
	gsdCourseName	01503: Planning and Development on the East Boston Waterfront	01503	63											
	gsdCourseName	01503: The Countryside as a City	01503	64											
