Id	Part2b	Part2t	Part1	Scope	Language_Type	Ref_Name	Comment
zdj				I	L	Ngazidja Comorian	
nga				I	L	Ngbaka	
nbm				I	L	Ngbaka Ma'bo	
ngg				I	L	Ngbaka Manza	
jgb				I	E	Ngbee	
nbd				I	L	Ngbinda	
nuu				I	L	Ngbundu	
agh				I	L	Ngelima	
nge				I	L	Ngemba	
gnj				I	L	Ngen	
nql				I	L	Ngendelengo	
nnn				I	L	Ngete	
nbq				I	L	Nggem	
ngx				I	L	Nggwahyi	
ngj				I	L	Ngie	
nnh				I	L	Ngiemboon	
jle				I	L	Ngile	
nnq				I	L	Ngindo	
niy				I	L	Ngiti	
ngi				I	L	Ngizim	
kcd				I	L	Ngkâlmpw Kanum	
nra				I	L	Ngom	
jgo				I	L	Ngomba	
nla				I	L	Ngombale	
nmj				I	L	Ngombe (Central African Republic)	
ngc				I	L	Ngombe (Democratic Republic of Congo)	
noq				I	L	Ngongo	
xnq				I	L	Ngoni (Mozambique)	
xnj				I	L	Ngoni (Tanzania)	
nsh				I	L	Ngoshie	
nuo				I	L	Nguôn	
nlo				I	L	Ngul	
ngp				I	L	Ngulu	
nuw				I	L	Nguluwan	
xnm				I	E	Ngumbarl	
nui				I	L	Ngumbi	
xul				I	E	Ngunawal	
ndn				I	L	Ngundi	
nue				I	L	Ngundu	
ngz				I	L	Ngungwel	
ngq				I	L	Ngurimi	
nrx				I	E	Ngurmbur	
ngw				I	L	Ngwaba	
nwe				I	L	Ngwe	
ngn				I	L	Ngwo	
nha				I	L	Nhanda	
yrl				I	L	Nhengatu	
hrp				I	E	Nhirrpi	
nhf				I	L	Nhuwala	
nia	nia	nia		I	L	Nias	
bzk				I	L	Nicaragua Creole English	
ncs				I	L	Nicaraguan Sign Language	
nie				I	L	Niellim	
mzk				I	L	Nigeria Mambila	
fuv				I	L	Nigerian Fulfulde	
pcm				I	L	Nigerian Pidgin	
nsi				I	L	Nigerian Sign Language	
nll				I	L	Nihali	
nii				I	L	Nii	
gbe				I	L	Niksek	
nil				I	L	Nila	
nim				I	L	Nilamba	
noe				I	L	Nimadi	
nmp				I	E	Nimanbur	
nmr				I	E	Nimbari	
nir				I	L	Nimboran	
nis				I	L	Nimi	
niw				I	L	Nimo	
nmw				I	L	Nimoa	
shb				I	L	Ninam	
nxi				I	L	Nindi	
nby				I	L	Ningera	
nxr				I	L	Ninggerum	
niz				I	L	Ningil	
nlk				I	L	Ninia Yali	
nin				I	L	Ninzo	
nps				I	L	Nipsan	
njs				I	L	Nisa	
nsz				I	L	Nisenan	
ncg				I	L	Nisga'a	
yso				I	L	Nisi (China)	
num				I	L	Niuafo'ou	
nkp				I	E	Niuatoputapu	
niu	niu	niu		I	L	Niuean	
cag				I	L	Nivaclé	
hrc				I	L	Niwer Mil	
njl				I	L	Njalgulgule	
nzb				I	L	Njebi	
njj				I	L	Njen	
njr				I	L	Njerep	
njy				I	L	Njyem	
nkq				I	L	Nkami	
nkn				I	L	Nkangala	
nkz				I	L	Nkari	
isi				I	L	Nkem-Nkum	
khu				I	L	Nkhumbi	
nkc				I	L	Nkongho	
nko				I	L	Nkonya	
nkx				I	L	Nkoroo	
nka				I	L	Nkoya	
nbo				I	L	Nkukoli	
nkw				I	L	Nkutu	
nbp				I	L	Nnam
fia				I	L	Nobiin	
gaw				I	L	Nobonob	
njb				I	L	Nocte Naga	
nog	nog	nog		I	L	Nogai	
npx				I	L	Noipx	
noi				I	L	Noiri	
nkk				I	L	Nokuku	
lem				I	L	Nomaande	
nof				I	L	Nomane	
not				I	L	Nomatsiguenga	
nol				I	E	Nomlaki	
noh				I	L	Nomu	
zhn				I	L	Nong Zhuang	
noj				I	L	Nonuya	
nok				I	E	Nooksack	
snf				I	L	Noon	
nhu				I	L	Noone	
cya				I	L	Nopala Chatino	
nrc				I	H	Noric	
nrn				I	E	Norn	
nrr				I	E	Norra	
esi				I	L	North Alaskan Inupiatun	
mmg				I	L	North Ambrym	
nks				I	L	North Asmat	
yir				I	L	North Awyu	
azj				I	L	North Azerbaijani	
bcd				I	L	North Babar	
qul				I	L	North Bolivian Quechua	
neq				I	L	North Central Mixe	
llp				I	L	North Efate	
fll				I	L	North Fali	
gis				I	L	North Giziga	
qvn				I	L	North Junín Quechua	
mrq				I	L	North Marquesan	
ayp				I	L	North Mesopotamian Arabic	
xph				I	E	North Midlands Tasmanian	
mfk				I	L	North Mofu	
max				I	L	North Moluccan Malay	
kti				I	L	North Muyu	
nde	nde	nde	nd	I	L	North Ndebele	
nni				I	L	North Nuaulu	
nrp				I	H	North Picene	
scs				I	L	North Slavey	
tbg				I	L	North Tairora	
tnn				I	L	North Tanna	
whg				I	L	North Wahgi	
una				I	L	North Watut	
kiw				I	L	Northeast Kiwai	
nmu				I	L	Northeast Maidu	
aee				I	L	Northeast Pashai	
dip				I	L	Northeastern Dinka	
pef				I	E	Northeastern Pomo	
xpb				I	E	Northeastern Tasmanian	
tts				I	L	Northeastern Thai	
aqn				I	L	Northern Alta	
atv				I	L	Northern Altai	
ryn				I	L	Northern Amami-Oshima	
bmm				I	L	Northern Betsimisaraka Malagasy	
kyn				I	L	Northern Binukidnon	
bbo				I	L	Northern Bobo Madaré	
rbk				I	L	Northern Bontok	
cts				I	L	Northern Catanduanes Bikol	
qxn				I	L	Northern Conchucos Ancash Quechua	
dgi				I	L	Northern Dagara	
doc				I	L	Northern Dong	
crl				I	L	Northern East Cree	
emp				I	L	Northern Emberá	
frr	frr	frr		I	L	Northern Frisian	
ghh				I	L	Northern Ghale	
gno				I	L	Northern Gondi	
gbo				I	L	Northern Grebo	
huj				I	L	Northern Guiyang Hmong	
hdn				I	L	Northern Haida	
hno				I	L	Northern Hindko	
hmi				I	L	Northern Huishui Hmong	
nrt				I	E	Northern Kalapuya	
xnn				I	L	Northern Kankanay	
ncq				I	L	Northern Katang	
kxm				I	L	Northern Khmer	
kqs				I	L	Northern Kissi	
kmr				I	L	Northern Kurdish	
lrc				I	L	Northern Luri	
hmp				I	L	Northern Mashan Hmong	
ymx				I	L	Northern Muji	
xkb				I	L	Northern Nago	
ngb				I	L	Northern Ngbandi	
yiv				I	L	Northern Nisu	
nuv				I	L	Northern Nuni	
nhy				I	L	Northern Oaxaca Nahuatl	
cst				I	L	Northern Ohlone	
onr				I	L	Northern One	
pao				I	L	Northern Paiute	
pmq				I	L	Northern Pame	
pbu				I	L	Northern Pashto	
qvz				I	L	Northern Pastaza Quichua	
cnp				I	L	Northern Ping Chinese	
pej				I	E	Northern Pomo	
ncj				I	L	Northern Puebla Nahuatl	
pmi				I	L	Northern Pumi	
hea				I	L	Northern Qiandong Miao	
cng				I	L	Northern Qiang	
nnl				I	L	Northern Rengma Naga	
rog				I	L	Northern Roglai	
sme	sme	sme	se	I	L	Northern Sami	
nsq				I	L	Northern Sierra Miwok	
bks				I	L	Northern Sorsoganon	
stb				I	L	Northern Subanen	
thh				I	L	Northern Tarahumara	
xpv				I	E	Northern Tasmanian	
ntp				I	L	Northern Tepehuan	
nod				I	L	Northern Thai	
ntd				I	L	Northern Tidung	
twf				I	L	Northern Tiwa	
xtn				I	L	Northern Tlaxiaco Mixtec	
tsp				I	L	Northern Toussian	
tji				I	L	Northern Tujia	
ttm				I	L	Northern Tutchone	
uzn				I	L	Northern Uzbek	
ykg				I	L	Northern Yukaghir	
esk				I	L	Northwest Alaska Inupiatun	
gya				I	L	Northwest Gbaya	
mjd				I	L	Northwest Maidu	
mxa				I	L	Northwest Oaxaca Mixtec	
glh				I	L	Northwest Pashai	
diw				I	L	Northwestern Dinka	
faz				I	L	Northwestern Fars	
kfb				I	L	Northwestern Kolami	
nsf				I	L	Northwestern Nisu	
ojb				I	L	Northwestern Ojibwa	
xpw				I	E	Northwestern Tasmanian	
nor	nor	nor	no	M	L	Norwegian	
nob	nob	nob	nb	I	L	Norwegian Bokmål	
nno	nno	nno	nn	I	L	Norwegian Nynorsk	
nsl				I	L	Norwegian Sign Language	
bly				I	L	Notre	
ncf				I	L	Notsi	
ntw				I	E	Nottoway	
nwy				I	E	Nottoway-Meherrin	
nov				I	C	Novial	
noy				I	L	Noy	
nse				I	L	Nsenga	
nsc				I	L	Nshi	
nsx				I	L	Nsongo	
bud				I	L	Ntcham	
nqt				I	L	Nteng	
nto				I	L	Ntomba	
baf				I	L	Nubaca	
kcn				I	L	Nubi	
kte				I	L	Nubri	
nus				I	L	Nuer	
nnv				I	E	Nugunu (Australia)	
yas				I	L	Nugunu (Cameroon)	
noc				I	L	Nuk	
mbr				I	L	Nukak Makú	
klt				I	L	Nukna	
nuc				I	E	Nukuini	
nuq				I	L	Nukumanu	
xnu				I	E	Nukunul	
nkr				I	L	Nukuoro	
nur				I	L	Nukuria	
kdk				I	L	Numèè	
nbr				I	L	Numana	
nop				I	L	Numanggang	
sij				I	L	Numbami	
tgs				I	L	Nume	
nxm				I	H	Numidian	
nut				I	L	Nung (Viet Nam)	
nug				I	E	Nungali	
nuy				I	L	Nunggubuyu	
rin				I	L	Nungu	
npb				I	L	Nupbikha	
nup				I	L	Nupe-Nupe-Tako	
nul				I	E	Nusa Laut	
nuf				I	L	Nusu	
nuk				I	L	Nuu-chah-nulth	
yly				I	L	Nyâlayu	
nwb				I	L	Nyabwa	
nev				I	L	Nyaheun	
cbn				I	L	Nyahkur	
nyy				I	L	Nyakyusa-Ngonde	
nlj				I	L	Nyali	
nmi				I	L	Nyam	
nly				I	L	Nyamal	
now				I	L	Nyambo	
nwm				I	L	Nyamusa-Molo	
mwn				I	L	Nyamwanga	
nym	nym	nym		I	L	Nyamwezi	
nyk				I	L	Nyaneka	
nyp				I	E	Nyang'i	
nyj				I	L	Nyanga	
nyc				I	L	Nyanga-li	
nnj				I	L	Nyangatom	
nyb				I	L	Nyangbo	
nny				I	E	Nyangga	
nna				I	L	Nyangumarta	
nya	nya	nya	ny	I	L	Nyanja	
nyn	nyn	nyn		I	L	Nyankole	
yes				I	L	Nyankpa	
sev				I	L	Nyarafolo Senoufo	
rim				I	L	Nyaturu	
nyw				I	L	Nyaw	
nyt				I	E	Nyawaygi	
nba				I	L	Nyemba	
nye				I	L	Nyengo	
neh				I	L	Nyenkha	
nyl				I	L	Nyeu	
nyr				I	L	Nyiha (Malawi)	
nih				I	L	Nyiha (Tanzania)	
nkv				I	L	Nyika (Malawi and Zambia)	
nkt				I	L	Nyika (Tanzania)	
nyh				I	L	Nyikina	
lid				I	L	Nyindrou	
nyg				I	L	Nyindu	
njz				I	L	Nyishi	
xny				I	L	Nyiyaparli	
nvo				I	L	Nyokon	
nuj				I	L	Nyole	
muo				I	L	Nyong	
nyd				I	L	Nyore	
nyo	nyo	nyo		I	L	Nyoro	
nyv				I	E	Nyulnyul	
nys				I	L	Nyungar	
nyu				I	L	Nyungwe	
nzd				I	L	Nzadi	
nzy				I	L	Nzakambay	
nzk				I	L	Nzakara	
nja				I	L	Nzanyi	
nzi	nzi	nzi		I	L	Nzima	
xoc				I	E	O'chi'chi'	
tyh				I	L	O'du	
bzy				I	L	Obanliku	
obi				I	E	Obispeño	
obl				I	L	Oblo	
obo				I	L	Obo Manobo	
afz				I	L	Obokuitai	
ann				I	L	Obolo	
obu				I	L	Obulom	
oca				I	L	Ocaina	
oci	oci	oci	oc	I	L	Occitan (post 1500)	
mie				I	L	Ocotepec Mixtec	
zac				I	L	Ocotlán Zapotec	
odk				I	L	Od	
ory				I	L	Odia	
bhf				I	L	Odiai	
kkc				I	L	Odoodee	
odu				I	L	Odual	
oda				I	L	Odut	
opy				I	L	Ofayé	
arc	arc	arc		I	H	Official Aramaic (700-300 BCE)	
ofo				I	E	Ofo	
ogc				I	L	Ogbah	
ogb				I	L	Ogbia	
ogg				I	L	Ogbogolo	
ogu				I	L	Ogbronuagum	
eri				I	L	Ogea	
oia				I	L	Oirata	
oji	oji	oji	oj	M	L	Ojibwa	
chj				I	L	Ojitlán Chinantec	
oka				I	L	Okanagan	
okn				I	L	Oki-No-Erabu	
oki				I	L	Okiek	
oks				I	L	Oko-Eni-Osayen	
okj				I	E	Oko-Juwoi	
okb				I	L	Okobo	
okd				I	L	Okodia	
oie				I	L	Okolie	
kqv				I	L	Okolod	
opa				I	L	Okpamheri	
okx				I	L	Okpe (Northwestern Edo)	
oke				I	L	Okpe (Southwestern Edo)	
opm				I	L	Oksapmin	
oku				I	L	Oku	
oar				I	H	Old Aramaic (up to 700 BCE)	
oav				I	H	Old Avar	
obt				I	H	Old Breton	
obr				I	H	Old Burmese	
ocm				I	H	Old Cham	
och				I	H	Old Chinese	
oco				I	H	Old Cornish	
odt				I	H	Old Dutch	
ang	ang	ang		I	H	Old English (ca. 450-1100)	
fro	fro	fro		I	H	Old French (842-ca. 1400)	
ofs				I	H	Old Frisian	
oge				I	H	Old Georgian	
goh	goh	goh		I	H	Old High German (ca. 750-1050)	
oht				I	H	Old Hittite	
ohu				I	H	Old Hungarian	
sga	sga	sga		I	H	Old Irish (to 900)	
ojp				I	H	Old Japanese	
okl				I	E	Old Kentish Sign Language	
okz				I	H	Old Khmer	
oko				I	H	Old Korean (3rd-9th cent.)	
olt				I	H	Old Lithuanian	
omy				I	H	Old Malay	
omp				I	H	Old Manipuri	
omr				I	H	Old Marathi	
omx				I	H	Old Mon	
non	non	non		I	H	Old Norse	
onw				I	H	Old Nubian	
oos				I	H	Old Ossetic	
peo	peo	peo		I	H	Old Persian (ca. 600-400 B.C.)	
pro	pro	pro		I	H	Old Provençal (to 1500)	
orv				I	H	Old Russian	
osx				I	H	Old Saxon	
osp				I	H	Old Spanish	
osn				I	H	Old Sundanese	
oty				I	H	Old Tamil	
otb				I	H	Old Tibetan	
otk				I	H	Old Turkish	
oui				I	H	Old Uighur	
owl				I	H	Old Welsh	
ole				I	L	Olekha	
olk				I	E	Olkol	
ong				I	L	Olo	
olm				I	L	Oloma	
olr				I	L	Olrat	
lul				I	L	Olu'bo	
iko				I	L	Olulumo-Ikom	
plo				I	L	Oluta Popoluca	
omg				I	L	Omagua	
oma				I	L	Omaha-Ponca	
acx				I	L	Omani Arabic	
mbm				I	L	Ombamba	
oml				I	L	Ombo	
nht				I	L	Ometepec Nahuatl	
omi				I	L	Omi	
omk				I	E	Omok	
omt				I	L	Omotik	
omu				I	E	Omurano	
ona				I	L	Ona	
one				I	L	Oneida	
oog				I	L	Ong	
oni				I	L	Onin	
onx				I	L	Onin Based Pidgin	
onj				I	L	Onjob	
ons				I	L	Ono	
onn				I	L	Onobasulu	
ono				I	L	Onondaga	
ont				I	L	Ontenu	
ojv				I	L	Ontong Java	
oor				I	L	Oorlams	
opo				I	L	Opao	
opt				I	E	Opata	
orn				I	L	Orang Kanaq	
ors				I	L	Orang Seletar	
sdr				I	L	Oraon Sadri	
ore				I	L	Orejón	
org				I	L	Oring	
ori	ori	ori	or	M	L	Oriya (macrolanguage)	
nlv				I	L	Orizaba Nahuatl	
orc				I	L	Orma	
orz				I	L	Ormu	
oru				I	L	Ormuri	
orx				I	L	Oro	
orw				I	L	Oro Win	
oac				I	L	Oroch	
ora				I	L	Oroha	
oaa				I	L	Orok	
okv				I	L	Orokaiva	
bdu				I	L	Oroko	
oro				I	L	Orokolo	
orm	orm	orm	om	M	L	Oromo	
orh				I	L	Oroqen	
bpk				I	L	Orowe	
orr				I	L	Oruma	
ury				I	L	Orya	
osa	osa	osa		I	L	Osage	
ost				I	L	Osatu	
osc				I	H	Oscan	
osi				I	L	Osing	
oso				I	L	Ososo	
oss	oss	oss	os	I	L	Ossetian	
otd				I	L	Ot Danum	
uta				I	L	Otank	
oti				I	E	Oti	
otr				I	L	Otoro	
otw				I	L	Ottawa	
ota	ota	ota		I	H	Ottoman Turkish (1500-1928)	
lot				I	L	Otuho	
otu				I	E	Otuke	
oum				I	E	Ouma	
oue				I	L	Oune	
stn				I	L	Owa	
wsr				I	L	Owenia	
owi				I	L	Owiniga	
oyb				I	L	Oy	
oyy				I	L	Oya'oya	
oyd				I	L	Oyda	
xpd				I	E	Oyster Bay Tasmanian	
zao				I	L	Ozolotepec Zapotec	
chz				I	L	Ozumacín Chinantec	
lkr				I	L	Päri	
pfa				I	L	Pááfang	
pbb				I	L	Páez	
pev				I	L	Pémono	
lme				I	L	Pévé	
pko				I	L	Pökoot	
pdi				I	L	Pa Di	
pha				I	L	Pa-Hng	
pqa				I	L	Pa'a	
blk				I	L	Pa'o Karen	
drl				I	L	Paakantyi	
pma				I	L	Paama	
sig				I	L	Paasaal	
pcp				I	L	Pacahuara	
qvp				I	L	Pacaraos Quechua	
ems				I	L	Pacific Gulf Yupik	
pac				I	L	Pacoh	
pdo				I	L	Padoe	
pkc				I	H	Paekche	
pgn				I	H	Paelignian	
pgi				I	L	Pagi	
pae				I	L	Pagibete	
pgu				I	L	Pagu	
apf				I	L	Pahanan Agta	
phj				I	L	Pahari	
phr				I	L	Pahari-Potwari	
lgt				I	L	Pahi	
phv				I	L	Pahlavani	
pal	pal	pal		I	H	Pahlavi	
pta				I	L	Pai Tavytera	
pri				I	L	Paicî	
ppi				I	L	Paipai	
pck				I	L	Paite Chin	
pwn				I	L	Paiwan	
pkg				I	L	Pak-Tong	
pav				I	L	Pakaásnovos	
pkn				I	L	Pakanha	
pks				I	L	Pakistan Sign Language	
pku				I	L	Paku	
jkp				I	L	Paku Karen	
abw				I	L	Pal	
plq				I	H	Palaic	
plr				I	L	Palaka Senoufo	
cpa				I	L	Palantla Chinantec	
pau	pau	pau		I	L	Palauan	
pnl				I	L	Paleni	
pln				I	L	Palenquero	
pli	pli	pli	pi	I	H	Pali	
plu				I	L	Palikúr	
pcf				I	L	Paliyan	
pmd				I	E	Pallanganmiddang	
fap				I	L	Paloor	
ple				I	L	Palu'e	
plz				I	L	Paluan	
bpx				I	L	Palya Bareli	
pmn				I	L	Pam	
pmb				I	L	Pambia	
pmf				I	L	Pamona	
hih				I	L	Pamosu	
pam	pam	pam		I	L	Pampanga	
att				I	L	Pamplona Atta	
pnq				I	L	Pana (Burkina Faso)	
pnz				I	L	Pana (Central African Republic)	
lsp				I	L	Panamanian Sign Language	
par				I	L	Panamint	
qxh				I	L	Panao Huánuco Quechua	
kre				I	L	Panará	
psn				I	L	Panasuan	
pwb				I	L	Panawa	
pnp				I	L	Pancana	
tdb				I	L	Panchpargania	
bkj				I	L	Pande	
pag	pag	pag		I	L	Pangasinan	
pgs				I	L	Pangseng	
png				I	L	Pangu	
slm				I	L	Pangutaran Sama	
pbr				I	L	Pangwa	
pgg				I	L	Pangwali	
pnr				I	L	Panim	
pcg				I	L	Paniya	
pan	pan	pan	pa	I	L	Panjabi	
pax				I	E	Pankararé	
paz				I	E	Pankararú	
pkh				I	L	Pankhu	
pnc				I	L	Pannei	
mqz				I	L	Pano	
knt				I	L	Panoan Katukína	
pno				I	E	Panobo	
bfc				I	L	Panyi Bai	
top				I	L	Papantla Totonac	
ppn				I	L	Papapana	
dpp				I	L	Papar	
pas				I	L	Papasena	
pbo				I	L	Papel	
ppe				I	L	Papi	
pap	pap	pap		I	L	Papiamento	
ppu				I	E	Papora	
pgz				I	L	Papua New Guinean Sign Language	
pmy				I	L	Papuan Malay	
ppm				I	L	Papuma	
aap				I	L	Pará Arára	
gvp				I	L	Pará Gavião	
prc				I	L	Parachi	
gug				I	L	Paraguayan Guaraní	
pys				I	L	Paraguayan Sign Language	
pak				I	L	Parakanã	
prf				I	L	Paranan	
paf				I	E	Paranawát	
pbg				I	E	Paraujano	
prk				I	L	Parauk	
prw				I	L	Parawen	
pch				I	L	Pardhan	
pcl				I	L	Pardhi	
ppt				I	L	Pare	
pab				I	L	Parecís	
pcj				I	L	Parenga	
kvx				I	L	Parkari Koli	
pbi				I	L	Parkwa	
prd				I	L	Parsi-Dari	
xpr				I	H	Parthian	
paq				I	L	Parya	
psq				I	L	Pasi	
yac				I	L	Pass Valley Yali	
pbc				I	L	Patamona	
ptn				I	L	Patani	
pth				I	E	Pataxó Hã-Ha-Hãe	
ptp				I	L	Patep	
pty				I	L	Pathiya	
gfk				I	L	Patpatar	
lae				I	L	Pattani	
mfa				I	L	Pattani Malay	
ptq				I	L	Pattapu	
pwi				I	E	Patwin	
plh				I	L	Paulohi	
pad				I	L	Paumarí	
pnk				I	L	Paunaka	
bfb				I	L	Pauri Bareli	
psm				I	E	Pauserna	
pwa				I	L	Pawaia	
paw				I	L	Pawnee	
pmr				I	L	Paynamar	
pzh				I	L	Pazeh	
pai				I	L	Pe	
mil				I	L	Peñoles Mixtec	
pcb				I	L	Pear	
pay				I	L	Pech	
xpc				I	H	Pecheneg	
nso	nso	nso		I	L	Pedi	
ppq				I	L	Pei	
pel				I	L	Pekal	
bxd				I	L	Pela	
ata				I	L	Pele-Ata	
ppp				I	L	Pelende	
aoc				I	L	Pemon	
psg				I	L	Penang Sign Language	
pek				I	L	Penchal	
ums				I	L	Pendau	
peg				I	L	Pengo	
pdc				I	L	Pennsylvania German	
pnh				I	L	Penrhyn	
ptw				I	E	Pentlatch	
wet				I	L	Perai	
pea				I	L	Peranakan Indonesian	
pfe				I	L	Pere	
mvf				I	L	Peripheral Mongolian	
pip				I	L	Pero	
fas	per	fas	fa	M	L	Persian	
prl				I	L	Peruvian Sign Language	
pze				I	L	Pesse	
zpe				I	L	Petapa Zapotec	
pex				I	L	Petats	
pey				I	L	Petjo	
pfl				I	L	Pfaelzisch	
prt				I	L	Phai	
phk				I	L	Phake	
ypa				I	L	Phala	
phl				I	L	Phalura	
phq				I	L	Phana'	
phw				I	L	Phangduwali	
pem				I	L	Phende	
psp				I	L	Philippine Sign Language	
phm				I	L	Phimbi	
phn	phn	phn		I	H	Phoenician	
ypg				I	L	Phola	
yip				I	L	Pholo	
nph				I	L	Phom Naga	
pnx				I	L	Phong-Kniang	
kjt				I	L	Phrae Pwo Karen	
xpg				I	H	Phrygian	
pht				I	L	Phu Thai	
phu				I	L	Phuan	
phd				I	L	Phudagi	
pug				I	L	Phuie	
phh				I	L	Phukha	
ypm				I	L	Phuma	
pho				I	L	Phunoi	
phg				I	L	Phuong	
ypp				I	L	Phupa	
yph				I	L	Phupha	
ypz				I	L	Phuza	
ptr				I	L	Piamatsina	
pin				I	L	Piame	
pio				I	L	Piapoco	
pid				I	L	Piaroa	
pcd				I	L	Picard	
cpu				I	L	Pichis Ashéninka	
xpi				I	H	Pictish	
dep				I	E	Pidgin Delaware	
pms				I	L	Piemontese	
pij				I	E	Pijao	
piz				I	L	Pije	
pis				I	L	Pijin	
plg				I	L	Pilagá	
piv				I	L	Pileni	
pia				I	L	Pima Bajo	
piw				I	L	Pimbwe	
pnn				I	L	Pinai-Hagahai	
pti				I	L	Pindiini	
pif				I	L	Pingelapese	
pnv				I	L	Pinigura	
pnj				I	E	Pinjarup	
pic				I	L	Pinji	
mio				I	L	Pinotepa Nacional Mixtec	
piu				I	L	Pintupi-Luritja	
pny				I	L	Pinyin	
ppl				I	L	Pipil	
myp				I	L	Pirahã	
pir				I	L	Piratapuyo	
bxi				I	E	Pirlatapa	
pie				I	E	Piro	
xpa				I	E	Pirriya	
pig				I	L	Pisabo	
tpp				I	L	Pisaflores Tepehua	
psy				I	E	Piscataway	
xps				I	H	Pisidian	
pih				I	L	Pitcairn-Norfolk	
sje				I	L	Pite Sami	
pcn				I	L	Piti	
pjt				I	L	Pitjantjatjara	
pit				I	E	Pitta Pitta	
pix				I	L	Piu	
piy				I	L	Piya-Kwonci	
crk				I	L	Plains Cree	
psd				I	L	Plains Indian Sign Language	
pmw				I	L	Plains Miwok	
ktj				I	L	Plapo Krumen	
plt				I	L	Plateau Malagasy	
pdt				I	L	Plautdietsch	
gob				I	L	Playero	
pbv				I	L	Pnar	
npo				I	L	Pochuri Naga	
xpo				I	E	Pochutec	
pdn				I	L	Podena	
poy				I	L	Pogolo	
pon	pon	pon		I	L	Pohnpeian	
pok				I	L	Pokangá	
pof				I	L	Poke	
pkb				I	L	Pokomo	
pox				I	E	Polabian	
pld				I	L	Polari	
pol	pol	pol	pl	I	L	Polish	
pso				I	L	Polish Sign Language	
plb				I	L	Polonombauk	
pmo				I	L	Pom	
pmm				I	L	Pomo	
ncc				I	L	Ponam	
pns				I	L	Ponosakan	
pnt				I	L	Pontic	
npg				I	L	Ponyo-Gongwang Naga	
jac				I	L	Popti'	
poc				I	L	Poqomam	
poh				I	L	Poqomchi'	
prh				I	L	Porohanon	
psw				I	L	Port Sandwich	
xpl				I	E	Port Sorell Tasmanian	
ptv				I	L	Port Vato	
por	por	por	pt	I	L	Portuguese	
psr				I	L	Portuguese Sign Language	
pot				I	L	Potawatomi	
pog				I	E	Potiguára	
gdb				I	L	Pottangi Ollar Gadaba	
pmx				I	L	Poumei Naga	
bye				I	L	Pouye	
pwr				I	L	Powari	
pim				I	E	Powhatan	
pyn				I	L	Poyanáwa	
prn				I	L	Prasuni	
pgl				I	H	Primitive Irish	
pre				I	L	Principense	
prz				I	L	Providencia Sign Language	
prg				I	L	Prussian	
kvj				I	L	Psikye	
cpx				I	L	Pu-Xian Chinese	
pux				I	L	Puare	
atp				I	L	Pudtol Atta	
pbm				I	L	Puebla Mazatec	
pue				I	E	Puelche	
psl				I	L	Puerto Rican Sign Language	
npu				I	L	Puimei Naga	
pui				I	L	Puinave	
pkp				I	L	Pukapuka	
fuc				I	L	Pulaar	
pup				I	L	Pulabu	
fuf				I	L	Pular	
puw				I	L	Puluwatese	
yae				I	L	Pumé	
pum				I	L	Puma	
xpm				I	E	Pumpokol	
pud				I	L	Punan Aput	
pna				I	L	Punan Bah-Biau	
pnm				I	L	Punan Batu 1	
puf				I	L	Punan Merah	
puc				I	L	Punan Merap	
puj				I	L	Punan Tubu	
xpu				I	H	Punic	
qxp				I	L	Puno Quechua	
xpt				I	E	Punthamara	
puu				I	L	Punu	
puo				I	L	Puoc	
puq				I	E	Puquina	
pru				I	L	Puragi	
iar				I	L	Purari	
tsz				I	L	Purepecha	
prr				I	E	Puri	
prx				I	L	Purik	
puy				I	E	Purisimeño	
suv				I	L	Puroik	
pur				I	L	Puruborá	
pub				I	L	Purum	
pus	pus	pus	ps	M	L	Pushto	
mfl				I	L	Putai	
put				I	L	Putoh	
afe				I	L	Putukwam	
xpy				I	H	Puyo	
xpp				I	H	Puyo-Paekche	
pyu				I	L	Puyuma	
pme				I	L	Pwaamei	
pop				I	L	Pwapwâ	
kjp				I	L	Pwo Eastern Karen	
pww				I	L	Pwo Northern Karen	
pwo				I	L	Pwo Western Karen	
pcw				I	L	Pyapun	
pye				I	L	Pye Krumen	
pyy				I	L	Pyen	
pyx				I	H	Pyu (Myanmar)	
pby				I	L	Pyu (Papua New Guinea)	
kjb				I	L	Q'anjob'al	
laq				I	L	Qabiao	
byx				I	L	Qaqet	
qxq				I	L	Qashqa'i	
xqt				I	H	Qatabanian	
gqu				I	L	Qau	
alc				I	L	Qawasqar	
ymq				I	L	Qila Muji	
ahg				I	L	Qimant	
zqe				I	L	Qiubei Zhuang	
qua				I	L	Quapaw	
fcs				I	L	Quebec Sign Language	
yum				I	L	Quechan	
que	que	que	qu	M	L	Quechua	
qya				I	C	Quenya	
otq				I	L	Querétaro Otomi	
pxm				I	L	Quetzaltepec Mixe	
qvy				I	L	Queyu	
zpj				I	L	Quiavicuzas Zapotec	
qui				I	L	Quileute	
qun				I	E	Quinault	
quq				I	L	Quinqui	
ztq				I	L	Quioquitani-Quierí Zapotec	
chq				I	L	Quiotepec Chinantec	
qyp				I	E	Quiripi	
rcf				I	L	Réunion Creole French	
rah				I	L	Rabha	
rad				I	L	Rade	
xrr				I	H	Raetic	
raz				I	L	Rahambuu	
mqk				I	L	Rajah Kabunsuwan Manobo	
raj	raj	raj		M	L	Rajasthani	
rjs				I	L	Rajbanshi	
rji				I	L	Raji	
rjg				I	L	Rajong	
